title,author,description,link,platforms,pg,example_download_link
FLAT FORM FIGHTER,𝙅𝘼𝙄𝙇,chaotic slapdown in a dark universe,https://j-a-i-l.itch.io/fff,"Windows, macOS",14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Soma Spirits: Rebalance,torch60,Remaster of Soma Spirits! A choice-driven JRPG!,https://torch60.itch.io/soma-spirits-rebalance,Windows,14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Transmission Burst: Volume 1,Mina @ UFO Press,12 story games of other worlds,https://ufo-mina.itch.io/transmission-burst-volume-1,,14,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=14
Monsters of Kanji,sleepy-racoon,Help Marty save his world by understanding it.,https://sleepy-racoon.itch.io/monsters-of-kanji,Windows,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
THE NEWLY ARRIVED,Jgurantz,Insider or outsider? What will you say or do to survive?,https://jgurantz.itch.io/the-newly-arrived,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Fateful Lore,Fantaseel Interactive,"A retro-inspired, 8-bit RPG for mobile devices!",https://fantaseel.itch.io/fateful-lore,Android,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Oxenfree,Night School Studio,A supernatural thriller about a group of friends who unwittingly open a ghostly rift,https://night-school-studio.itch.io/oxenfree,"Windows, Linux, macOS",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
The Bonds That Tie Us,Drazillion,A GMless TTRPG about relationships,https://drazillion.itch.io/the-bonds-that-tie-us,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
The Stellar Beacon: Hopepunk Issue,Festive Ninja,zine with optimistic sci-fi adventures and essays on pop culture,https://msabalau.itch.io/the-stellar-beacon-hopepunk,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Deeper Into Space,Jeremy Roberts,"A 2D physics based space survival/shooter, with rogue-like elements",https://jeremy-roberts.itch.io/deeper-into-space,Windows,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Hero Generations,Heart Shaped Games,"If every step was one year of your life, which path would you take?",https://heartshapedgames.itch.io/hero-generations,"Windows, macOS",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Indiepocalypse #4,PIZZAPRANKS,Issue #4 of a monthly indie game anthology collecting games from 10 developers.,https://pizzapranks.itch.io/indiepocalypse-4,"Windows, Linux, macOS",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Space Duet™,Matthew Alan Estock,Duel in space with friends,https://mattyalanestock.itch.io/spaceduet,Windows,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
FORGET THE BRAKES!,Ferran Bertomeu,We'll be Multi-Track Drifting,https://fonserbc.itch.io/forget-the-brakes,"Windows, Linux, macOS",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Deck Defenders [Demo Available!],Natural Power Games,Card Based Tower Defense,https://naturalpowergames.itch.io/deck-defenders,Windows,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
No Pineapple Left Behind,Seth Alter,Dehumanize kids and make money.,https://subalterngames.itch.io/no-pineapple-left-behind,"Windows, Linux, macOS",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
So You've Been Thrown Down A Well,Ember and Ash,A Troika! Double-zine adventure and backgrounds,https://byemberandash.itch.io/downawell,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Moon Child & Sun Knight,sakevisual,"A novel about dragons, magic, and finding yourself.",https://sakevisual.itch.io/moon-child,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Monster Pub Chapter 3,alex ilitchev,A casual narrative game about making friends!,https://ilitchev.itch.io/monster-pub-chapter-3,"Windows, macOS",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Chipmonk!,Niemi Bros Entertainment,Retro-inspired beat 'em up starring chipmunk warriors!,https://niemi-bros.itch.io/chipmonk,"Windows, macOS",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Annwn: the Otherworld,Quantum Soup Studios,A sinister journey into the surreal Otherworld in search of your lost love.,https://quantumsoup.itch.io/annwn,Windows,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Wampus,John Vanderhoef,Wampus is an arcade narrative adventure game with environmental themes developed for the NES.,https://johnvanderhoef.itch.io/wampus,"Windows, Linux, macOS",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Towertale,MiSou Games,A narrative driven boss-rush adventure game with 4 playable characters and multiple endings.,https://misougames.itch.io/towertale,"Windows, Linux",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
10 in 1 game-a-week bundle!,Andrew Karalis,A bunch of games! With varying levels of good-ness!,https://andrewkaralis.itch.io/10-in-1-game-a-week-bundle,"Windows, Linux, macOS",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Doodle Date,Nick Lives,"Date your own drawings! Forget about finding true love; In Doodle Date, you create it!",https://nicklives.itch.io/doodle-date,Windows,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
FRIDAY NIGHT BULLET ARENA,Brandon D,"Bullet-bouncin', screen-wrappin', local-multiplayer action",https://brandond.itch.io/friday-night-bullet-arena,"Windows, macOS",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
A Game of Changes,Bit Outside the Box,,https://nunodonato.itch.io/a-game-of-changes,"Windows, Linux, macOS",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
inSynch,Them Games,"Stopmotion music game. recreate music with paper, wood, plaster, resin & concrete. explore & chill or exploit & survive",https://themgames.itch.io/insynch,"Windows, Linux, macOS",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
PQ93,Pennie,a fantasy console for making small games,https://pennie.itch.io/pq93,"Windows, Linux, macOS",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Widget Satchel,Noble Robot,Get widgets. Build doohickeys. Do mischief.,https://noblerobot.itch.io/widget-satchel,"Windows, Linux, macOS",15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Closed Fists,KnitNack,A 2 player scrap,https://knitnack.itch.io/closed-fists,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
Splodey Vaders,Scared Square Games,An explosive twist on an arcade classic.,https://scared-square-games.itch.io/splodey-vaders,Windows,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
GRIPHOTIKON | BOOK 1,QuinnK,"A zine detailing the life of an animal people, living inside a mail slot.",https://quinnk.itch.io/griphotikon,,15,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=15
whirlibird,farfromsleep,arcade save-'em-up with a chill summer vibe,https://farfromsleep.itch.io/whirlibird,Windows,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Salvage Solitude 8140,josefnpat,"You have awoken on the abandoned station, Solitude 8140, far off in a desolate corner of the universe.",https://josefnpat.itch.io/salvagesolitude8140,"Windows, Linux, macOS",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
The Sword and the Slime,Possum House Games,The buddy cop movie no one asked for.,https://possumhousegames.itch.io/the-sword-and-the-slime,Windows,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Midnight Manor,travm,"A short narrative ""pick-em-up"" platformer.",https://travm.itch.io/midnight-manor,"Windows, Linux, macOS",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Far From Home,ehronlime,A game about immigrants and outsiders,https://ehronlime.itch.io/far-from-home,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Slam Fighter II,Team Dogpit,The fighting game where the pain...is to your pride!,https://teamdogpit.itch.io/slam-fighter-ii,"Windows, Linux, macOS",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Fugue,Shawn Pierre,"Make music, chimes, and melodies in this musical puzzle game.",https://jimjastajay.itch.io/fugue,"Windows, Linux, macOS",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
tumbleblox,enzoGray,unique puzzle game in which the player changes gravity to open gates,https://enzogray.itch.io/tumbleblox,Windows,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Waiting for the Loop,Side Group,A short form sci fi family drama visual novel,https://side-group.itch.io/waiting-for-the-loop,Windows,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
The Ghost Houses of Phylinecra,Shel Kahn,"A story-heavy, system-agnostic dungeon crawl",https://sorcererscatalogue.itch.io/the-ghost-houses-of-phylinecra,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Sokoban Land DX,lightUP,A 2D top-down Puzzle/Sokoban game to be played in single or local co-op mode,https://julianoferreiradelima.itch.io/sokoban-land-dx,Windows,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Hyperplex 3D,Lowscope,3D remaster of the original Supaplex with a build-in level editor.,https://lowscope.itch.io/supaplex-3d,Windows,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Warden: Melody of the Undergrowth,Cardboard Keep,3rd person action-adventure inspired by genre classics of the N64-era.,https://cardboardkeep.itch.io/warden,"Windows, Linux, macOS",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Sheep Dreams Are Made of This,MiniChimera,,https://minichimera.itch.io/sheep-dreams-are-made-of-this,"Windows, Linux, macOS",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
"Two Years of Mini-RPGs, 2017—2019",Emojk,32 RPGs in a single collection!,https://emojk.itch.io/two-years-of-mini-rpgs,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Graveyard Shift,Ahmet Kamil Keleş,Spooky & cute FPS!,https://aslangames.itch.io/graveyard-shift,"Windows, macOS",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Epic Battle Fantasy 4,"Matt ""Kupo"" Roszak","A light-hearted turn-based JRPG, inspired by classics. Battle through waves of enemies and save the world!",https://kupo-games.itch.io/epic-battle-fantasy-4,Windows,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
PICO-8,lexaloffle,"A fantasy console for making, playing and sharing cute 32k cartridges.",https://lexaloffle.itch.io/pico-8,"Windows, Linux, macOS",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Hammer Bomb,Crescent Moon Games,Old school arcade dungeon crawler,https://marumari.itch.io/hammer-bomb,Android,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Sonar Smash,Pixel Pajama Studios,"A super cute, fast paced shoot 'em up featuring a lovable dolphin.",https://pixelpajamastudios.itch.io/sonarsmash,"Windows, macOS",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
They Bleed Pixels,Spooky Squid Games Inc.,They Bleed Pixels is a fiendishly difficult platforming slash'em up inspired by weird fiction and gothic horror.,https://spookysquid.itch.io/they-bleed-pixels,"Windows, Linux, macOS",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Desert Mothers,Aaron Oldenburg,An autonomous entity that communicates through weather and time,https://aaronoldenburg.itch.io/desert-mothers,"Windows, Linux, macOS, Android",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Miasma Caves,windygames,,https://windygames.itch.io/miasma-caves,Windows,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Art Telephone,Ken Davidson,,https://davidson925.itch.io/art-telephone,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Bomsy,SUPERMEGAQUEST,"Bomsy is a fast, aim-based, multiplayer arena brawler with destructible maps.",https://supermegaquest.itch.io/bomsy,"Windows, Linux, macOS",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
BloodBlast VR,Kalinka,Cure disease at nano scale by shooting virus directly,https://kalinka.itch.io/bloodblast,Windows,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Idioctopus,BadgerHammer,Guide brainless lovestruck octopus couples safely to their romantic rendezvous in increasingly deadly date spots.,https://badgerhammer.itch.io/idioctopus,"Windows, Linux, macOS, Android",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
PIXEL ART PLATFORM/METROIDVANIA ASSET PACK,o_lobster,Asset Pack with tiles and animated sprites,https://o-lobster.itch.io/platformmetroidvania-pixel-art-asset-pack,,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Super Skull Smash GO! 2 Turbo,Poppy Works,The Kingdom of Bones needs you!,https://poppyworks.itch.io/sssg2t,"Windows, macOS",16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Emberlight,Quarter Onion Games,A true roguelite dungeon crawler set in a world where the Gods have given you a great gift - and a great curse.,https://quarteronion.itch.io/emberlight,Windows,16,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=16
Dogs Throwing Swords II: Three Barks To The Wind,Rook,A sidescrolling bark-em-up where you create and guide a team of very good dogs to save their home!,https://agentv.itch.io/dogsthrowingswords2,"Windows, macOS",17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Philip K. Dick's Tony and the Beetles,Jason Payne,The war. Always the war.,https://syrupneko.itch.io/tony-and-the-beetles-comic,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
The Tower: The Order of XII,Sword Garden Studios,"The Tower: The Order of XII is a humble puzzle game, a fantasy interconected franchise of games, stories and characters.",https://sword-garden-studios.itch.io/the-tower-the-order-of-xii,"Windows, Linux",17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
MonGirl Tile,Xexus,Fight against cute monster girls in this territory control card game!,https://xexus.itch.io/mongirl-tile,"Windows, macOS",17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Toto Temple Deluxe,Juicy Beast,A frenzied multiplayer party game about colorful characters battling for an egg-laying goat!,https://juicybeast.itch.io/toto-temple-deluxe,Windows,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Stealth Fishing,William Baldwin,Arcade bullet hell with fishing action!,https://campa.itch.io/stealth-fishing,Windows,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Atomic Heist,Live Aliens,Grab the atomic core and fight to escape…if you can.,https://tojabr.itch.io/atomic-heist,Windows,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Shattered,It's Never Dark Enough,A Grimdark RPG,https://inde.itch.io/shattered,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Loopy Lore,CappuccinoGuil,A co-op storytelling party game for quick and incredible tales.,https://cappuccinoguil.itch.io/loopy-lore,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Belong,Click,Happiness is knowing where you belong.,https://aflutter.itch.io/belong,"Windows, Linux, macOS",17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
forma.8,MixedBagGames,Explore a remote alien planet with a unique visual style.,https://mixedbaggames.itch.io/forma8,"Windows, macOS",17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
J.U.L.I.A.: Among the Stars,CBESoftware,an innovative narrative driven sci-fi adventure game.,https://cbesoftware.itch.io/julia-among-the-stars,Windows,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Nonsense at Nightfall,Siegfried Croes,One night you can't sleep and decide to take a sleeping pill. What happens next is unexpected...,https://siegfriedcroes.itch.io/nonsense-at-nightfall,"Windows, macOS",17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Jumpin' Jupiter : Prelude,Quantum Sheep,A  prelude  - shorter/easier than the main ZX Spectrum platformer :),https://quantumsheep.itch.io/jumping-jupiter-prelude,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Hot Pot Panic,keanerie,"Cook, eat, converse! A game about eating hot pot and awkward conversations.",https://keanerie.itch.io/hot-pot-panic,"Windows, macOS",17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Neon Blight: Final Demo,Bleeding Tapes,cyberpunk metroidvania/gun store management game,https://bleeding-tapes.itch.io/neon-blight-final-demo,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
The Valley of Super Flowers,AMAXANG GAMES,The Valley of Super Flowers is a 2D Platform Action game in which the valley is captured by an Evil Satanis ruler.,https://amaxang-games.itch.io/the-valley-of-super-flowers,"Windows, Linux",17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
ephemera of evalynn cott,attempting entertainment,it's the end of the semester at art school and you're hella late turning in your assignments!,https://attemptingent.itch.io/m4tve1,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
A Wish Upon A Star,Fabian Denter,An isometric puzzle game about a child's biggest wish.,https://fabiandenter.itch.io/wish-upon-a-star,"Windows, macOS",17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
Koshka's Kofe,Koshka's Kofe,Enter a wistful world filled with adorable animal neighbors! Make coffee and reconnect with the memory of your father.,https://koshkas-kofe.itch.io/koshkas-kofe,,17,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=17
