title,author,description,link,platforms,pg,example_download_link
Dungeons of Loot,Luke Parker,"No Fight, Only Loot!",https://lparkermg.itch.io/dungeons-of-loot,Windows,19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Reproduction Man,david kilmer,A 2D puzzler where you help some very simple-minded sperm get to the egg,https://dkilmer.itch.io/reproduction-man,"Windows, Linux, macOS",19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Dead 4 Dress,Yifat Shaik,Make your own Zombie for Halloween!,https://yifatshaik.itch.io/dead-4-dress,"Windows, macOS",19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Our Pantheon,D. W. O'Boyle,A GMless TTRPG about gods creating a world and the people in it,https://dwoboyle.itch.io/our-pantheon,,19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
In My Friend Carrie's Car,Violet Elder,An autobiographical text-based game about memory and a car ride.,https://violet-elder.itch.io/in-my-friend-carries-car,"Windows, macOS",19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
D.M.T,ArkangelAudio,An Audio-Game Experience,https://arkangelaudio.itch.io/dmt,"Windows, macOS",19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Of Bodies,Sascha Moros,Excited robots discovering their relationship to themselves and the post-Anthropocene,https://sylph-of-whispers.itch.io/of-bodies,,19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Nano Driller,ultigonio,"A brisk, meditative puzzle action game!",https://ultigonio.itch.io/nano-driller,Windows,19,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=19
Out from the Shadows (Forking Paths #3),Orbis Tertius Press,"includes New Forms, an eerie atmospheric larp inspired by the weird fiction of Thomas Ligotti",https://nthdegree.itch.io/out-from-the-shadows-forking-paths-3,,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Star and Light 1.0,K.hermann,Star and light 1.0 : The Red sacrifice is a puzzle flash game from  Africa,https://airman4.itch.io/star-and-light-10,Windows,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Escape Room Simulator - Alpha Access,liamtwose,Escape Rooms or Build your very own in Escape Room Simulator.,https://liamtwose.itch.io/ers-alpha,Windows,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Labyrinth of Wild Abyss,CannibalInteractive,A 50 floor labyrinth of nonsense,https://cannibalinteractive.itch.io/labyrinth-of-wild-abyss,Windows,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
BAD MOON,Adira Slattery,A game to play with the Moon that has wronged you,https://adira.itch.io/bad-moon,,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
These Lands,JestyJam,Where will the Island take you?,https://jestyjam.itch.io/these-lands,Windows,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Fools Fortune,GearSteak,Fortune has the potential to make fools of us all.,https://gearsteak.itch.io/fools-fortune,"Windows, Android",20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
That Puzzle Game Everyone Knows,Pixelbark,"It's that puzzle game, you know  the one.",https://pixelbark.itch.io/that-puzzle-game-everyone-knows,Windows,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Antistatic,bluehexagons,An uncompromising platform fighter,https://bluehexagons.itch.io/antistatic,Windows,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Word After Word,Jonah Warren,A fast-paced local multiplayer word game that rewards players for thinking naturally about common word usage.,https://playfulsystems.itch.io/word-after-word,"Windows, macOS",20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Sverdheim,benfranklinstein,A roguelike game in a procedural world with generative music.,https://benfranklinstein.itch.io/sverdheim,Windows,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Cage of Sand,luciellaes,A time loop horror TTRPG for 1-4 players,https://luciellaes.itch.io/cage-of-sand,,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Petal Paladins!,Diwata ng Manila,Not all flowers become Petal Paladins. Will you answer the call?,https://diwatamnl.itch.io/petalpaladins,,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
EarthTongue Soundtrack,D. W. O'Boyle,Chip Tunes for bugs and fungus,https://dwoboyle.itch.io/earthtongue-soundtrack,,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Hootgoblins,Zargo Games,You're owls with a particular set of skills: alien impersonation,https://zargogames.itch.io/hootgoblins,,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Bonsai Brawlers!,Diwata ng Manila,A Tabletop RPG About Plants,https://diwatamnl.itch.io/bonsai-brawlers,,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Infiniboss,happy_frog_games,Keep dodging against an ever-changing boss you can't attack!,https://happy-frog-games.itch.io/infiniboss,Windows,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Disobedient Sheep,sicklydove,A lighthearted sheep herd'em'up.,https://sicklydove.itch.io/disobedientsheep,,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
OMEGANAUT,Txori,When Starfox meets roguelike!,https://txori.itch.io/omeganaut,"Windows, Android",20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
WET CIGARETTE,babblegumsam,embracing the end of something special,https://babblegumsam.itch.io/wet-cigarette,,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
[HammerA] HammerTime !,K.hermann,[HammerA] HammerTime ! is an short interactive 2d anime game !,https://airman4.itch.io/hammertime,Windows,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Flewberry,Alex Garbus,Adopt a Birb and help it reach new heights!,https://alexgarbus.itch.io/flewberry,Windows,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Death Game+,Fractured Mind,Be the first to die! Has a level editor,https://fracturedminddev.itch.io/death-gamepro,"Windows, Linux, macOS",20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Interactive Portraits: Trans People in Japan,Zoyander Street,12 interactive conversations based on real interviews carried out in 2018,https://zoy.itch.io/iportraits,"Windows, Linux, macOS",20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Hope's Peak,KalleMacD,A mystery told five paragraphs at a time.,https://kallemacd.itch.io/hopes-peak,"Windows, macOS",20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
WretchWorks Arcade Pack,WretchWorks,Four games in one! A hearty helping of endless arcade delights!,https://wretchworks.itch.io/arcadepack,Windows,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Grievance,Whill,An interactive story about the nature of power,https://whill.itch.io/grievance,,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Super Platformer Gun,Expresso Studios,"Solve the problems that you will find along the way with the Platformer gun, create your own solutions and answers!",https://expressostudios.itch.io/super-platformer-gun,Windows,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
This Is My Final Recording,Havocfett,"Found audio, office politics, and getting killed by terrible monsters.",https://havocfett.itch.io/this-is-my-final-recording,,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Vegetables Deluxe C64,MikeRichmond,A Match 3 Game for PAL/NTSC Commodore 64 machines and emulators,https://mikerichmond.itch.io/vegetables-deluxe-c64,,20,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=20
Void Runner,VixMix,Teleport Through Obstacles In This Fast-Paced Infinite Runner,https://vixmix.itch.io/void-runner,Windows,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
SOLACEBOUND,Sascha Moros,Young Monsters lost in a Human City,https://sylph-of-whispers.itch.io/solacebound,,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
Mossy Mechanics!,Diwata ng Manila,A game about being sentient plants,https://diwatamnl.itch.io/mossy-mechanics,,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
"When You Meet Your Doppelganger on the Road, You Must Make Out With Them",Goat Song Publishing,a game of intimate horror,https://goat-song-publishing.itch.io/doppelganger,,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
Figment,Planarian,"Rock, Paper, Scissors, Imagination!",https://planarian.itch.io/figment,,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
"a completely normal dating simulation that is definitely completely sweet, innocent and normal",Educated Child Games,this game is very normal and not terrifying at all.,https://educated-child-games.itch.io/normaldatingsim,"Windows, macOS",21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
Discsphere,happy_frog_games,"A sports game with boss battles, area control, and a bit of dodgeball",https://happy-frog-games.itch.io/discsphere,Windows,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
FROG,James Poole,Playing FROG is an act of self care. Explore the pond and chat with your online frog friends.,https://jamespoole.itch.io/frog,"Windows, Linux, macOS",21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
Benjamin of Blackstone Edge,criacuervos,"Exploration, stories, fights!",https://criacuervos.itch.io/benjamin-of-blackstone-edge,Windows,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
My Brain Is A Stick Of Butter,adamebell,A solo game about ADHD and how it affects your week,https://adamebell.itch.io/my-brain-is-a-stick-of-butter,,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
The Way You Make Me Feel,Allie Bustion/Mad Pierrot Games,"A GM-less tabletop game about relationships, sexuality, and their perceptions",https://madpierrot.itch.io/the-way-you-make-me-feel,,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
Freelancers,Swords and Flowers,Kill your Boss. Seize power.,https://swords-and-flowers.itch.io/freelancers,,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
Anime RPG Tile Pack - Vol.1 School [PIXEL OF LIFE],rbatistadelima,modern / minimalist,https://rbatistadelima.itch.io/pixel-of-life,,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
ephemera of evalynn cott,attempting entertainment,it's the end of the semester at art school and you're hella late turning in your assignments!,https://attemptingent.itch.io/m4tve1,,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
Surprise Mechanic: The Gaming Trivia,Sword Garden Studios,,https://sword-garden-studios.itch.io/surprise-mechanic-the-gaming-trivia,Windows,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
Smash the System,ErikTheBearik,A dice-stacking ttrpg about kicking down doors and smashing corporate oligarchy,https://erikthebearik.itch.io/smash-the-system,,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
Guidebook to the Viridian Maw (Forking Paths #1),Orbis Tertius Press,a system-neutral wilderness setting for any exploration-based tabletop RPG,https://nthdegree.itch.io/forking-paths-1-guidebook-viridian-maw,,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
The Reaper's Almanac,Mitch Schiwal,A letter writing game about embracing death and celebrating life.,https://partheniad.itch.io/reapers-almanac,,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
Shadowcut,SteliosWinters,Kill enemies and unlock new characters with different attacks!,https://stelioswinters.itch.io/shadowcut,Windows,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
Danger Zone Friends,Alex Higgins,Grocery Run JRPG,https://alchiggins.itch.io/danger-zone-friends,Windows,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
Distortion Nation,TangledVirus,"You are hurt, hang out with a necromancer, cuddle a moth girl.",https://tangledvirus.itch.io/distortion-nation,"Windows, Linux, macOS",21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
Cyborgs & Cigarettes,s-15Studios,Prohibition-era Cybernetic Role-Playing,https://s-15studios.itch.io/cyborgscigarettes,,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
My Welcomed Guest,Dawn Bear Games,A solo table top role playing game about being trapped in Faerie and trying to bargain your way home.,https://dawnbeargames.itch.io/my-welcomed-guest,,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
Unmoored,Lari Assmuth,"You are a time-traveller on a crucial mission, but something has gone terribly wrong...",https://lari-assmuth.itch.io/unmoored,,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
They Won't Go When I Go,Swords and Flowers,A GM-less TTRPG about remembering the dead.,https://swords-and-flowers.itch.io/they-wont-go-when-i-go,,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
樺ヶ原脱出 - Escape from Kabagahara,Edouard Moinard,"You see a path to Kabagahara, will you take it?",https://glerek.itch.io/escape-from-kabagahara,"Windows, macOS",21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
Laser Paddles,tracfacsam,Pong with lasers and power ups and explosions.,https://tracfacsam.itch.io/laserpaddles,Windows,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
Steal This Game! Rebels & Renegades,theivorytowercrumbles,"Become a thief, make a crew, change the world.",https://theivorytowercrumbles.itch.io/steal-this-game-rebels-and-renegades,,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
True Believer,"Ben ""Bee"" Scerri, Red World Press",,https://redworldpress.itch.io/true-believer,,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
Mech_Romancer Charity Bundle 1,Silentman,,https://silentman.itch.io/mech-romancer-charity-bundle-1,,21,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=21
Try,JohnLee Cooper,"You can't always get what you want, but you can try.",https://ergman.itch.io/try,,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
One Page Bayhem,hexellis,Highly explosive! Robot mayhem! It's MICHAEL BAY!,https://hexellis.itch.io/one-page-bayhem,,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
BulletHell Planes,Gijs Westerdijk,Shoot your way through the enemy lines in hyperpowered aircraft!!!,https://gissasmooth.itch.io/bullethell-planes,Windows,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
The Queen Returns,James Chip,A solo rpg about the fate of a country in the Queens absence .,https://jameschip.itch.io/the-queen-returns,,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
Woter-a tale of two water cans - Game jam demo,Electrodev,,https://electrodev.itch.io/woter,Windows,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
Humans vs. Humans 2018: Wasteland,scadhvh,Savage the lands in an apocalyptic LARP,https://scadhvh.itch.io/hvh-2018-wasteland,"Windows, Linux, macOS",22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
Voxel Currency,Odd1In,9 voxel art currency symbols,https://theodd1in.itch.io/currency,,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
CHARCUTERIE,Rathayibacter,"A collection of neat, messy games",https://rathayibacter.itch.io/charcuterie-vol-1,,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
Collared,estragonhelmer,a furry puzzle platformer,https://estragonhelmer.itch.io/collared,Windows,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
Moonstone Deep,criacuervos,"Explore, make hard choices, fight!",https://criacuervos.itch.io/moonstone-deep,Windows,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
My Haunted Doll,AMAXANG GAMES,My Haunted Doll is a 2D Survival Horror game based on the story of the cursed doll of the 1800s.,https://amaxang-games.itch.io/my-haunted-doll,"Windows, Linux",22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
TV Guide,Llewelyn 'NylePudding' Griffiths,You'll never watch boring TV again,https://nylepudding.itch.io/tv-guide,,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
Kintsugi,purplelilgirl,kintsugi (def.)  the art of embracing damage and imperfections,https://purplelilgirl.itch.io/kintsugi,,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
Grave Liasons,Yugie,A chocolate-powered roleplaying game about nosy ghosts and flirting with your friends.,https://yugie.itch.io/graveliasons,,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
Steamed Hams,Havocfett,A Game About Excellent Ideas,https://havocfett.itch.io/steamed-hams,,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
Pizza Heroes,A. C. Sherman,A game that starts when you order pizza and ends when you take your first bite,https://acsherman.itch.io/pizza-heroes,,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
Savior,Kate Bullock,a solitary journey for one savior,https://bluestockings.itch.io/savior,,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
Fantom Feast,prettysmart,Help Fantom eat enemies and grow big and strong!,https://prettysmart.itch.io/fantom-feast,Windows,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
12 Labors,Brendan McLeod,A short game about working your way up to an apology.,https://sulcata.itch.io/12-labors,"Windows, macOS",22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
Flashover MegaSector,happy_frog_games,A shoot 'em up stylized like old browser games,https://happy-frog-games.itch.io/flashover-megasector,Windows,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
OddyTree,Zwi Zausch,"A tree odyssey, keep your balance and reach the edge of the birch-forest!",https://zwizausch.itch.io/oddytree,Windows,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
The Dark by Eric Koziol,Eric Koziol,What you can't see will hurt you.,https://revenantkioku.itch.io/the-dark,"Windows, macOS",22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
fractured starlight,somestrangecircus,,https://somestrangecircus.itch.io/fractured-starlight,,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
Real Winners: Victoryball,Pizza Curse,Local-Multiplayer Robot Soccer Fiasco,https://pizzacursestudios.itch.io/real-winners-victoryball,"Windows, macOS",22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
Reach,Trash Heap Games,A narrative game about sending one last message before you fade away.,https://trashheapgames.itch.io/reach,,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
Pumpkin Peril,MalcolmInSpace,A point-crawl scenario for tabletop adventure games.,https://malcolminspace.itch.io/pumpkin-peril,,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
What happened to Survey Team 4?,Iain the Indie,You may find out ... will you live to tell anyone though?,https://iaintheindie.itch.io/what-happened-to-survey-team-4,"Windows, macOS",22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
They Come From Uranus!,Projector Studios,Our world is under attack. YOU are our only hope for survival. Get to it!,https://projector-studios.itch.io/they-come-from-uranus,Windows,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
Wondee,Garret Polk,"Race down lines while being chased by a wall of fire, eating Dots and evading Pointies.",https://garretpolk.itch.io/wondee,Windows,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
Retromancer,Spinfoam Games,"A frantic, fantasy themed twin-stick shooter",https://spinfoam-games.itch.io/retromancer,Windows,22,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=22
Viv and Bob,Impergatox,"Through the Looking-Glass, and What Puzzles were found there",https://impergatox.itch.io/viv-and-bob,,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
With These Phantom Hands,Fractal Dragon,A one-player game based on a dream about being a ghost,https://fractal-dragon.itch.io/with-these-phantom-hands,,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
Tome of Rites and Rituals - Volume 1,Fenreliania,A roleplaying aid filled with fictional spells for every need.,https://fenreliania.itch.io/rites-and-rituals-1,,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
"Moss Creeps, Stone Crumbles",Adam Roy,A group storytelling and drawing game about gentle change in a forest grove.,https://adnroy.itch.io/moss-creeps-stone-crumbles,,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
Flowerdrops,Nate Wiesel,Grow flowers with bouncy drops of water!,https://natewiesel.itch.io/flowerdrops,Windows,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
The Importance of Being Convergent,Xavid,"A Convergence of the elements reshapes society, allowing the caste hierarchy to be realigned!",https://xavid.itch.io/convergent,,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
Gunducky Industries,The Voices Games,,https://thewgreen.itch.io/gunducky-industries,Windows,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
Bad Government,Free Time Dev,Buy this product and instantly get access to the decision-making handheld device of the president.,https://freetimedev.itch.io/bad-government,"Windows, Linux, macOS",23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
Live Hot Bugs (Waiting for YOU on Proxima Centauri b!!),Lily Reeves,A speculative mini-comic about making sexy bugs for the good of humanity.,https://plantfather.itch.io/live-hot-bugs,,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
Butter-Passing Robot - Background for 5e,CodyFaulk,A Ridiculous Character Background for the 5th Edition of the World's Greatest Roleplaying Game,https://codyfaulk.itch.io/butter-passing-robot,,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
Guide of the Butterfly,Luke Parker,A short experience in introspection and passing on...,https://lparkermg.itch.io/guide-of-the-butterfly,Windows,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
Pyramid,Dissident Studio,,https://dissident-studio.itch.io/pyramid,Windows,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
The Curse of Dread Pirate Zarr,Zeshio,A tabletop RPG adventure involving a strange happenings at a port city and a cursed pirate!,https://zeshio.itch.io/adventurepiratezarr,,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
1-6 Oozes in the Dark,Deus Ex Minima,A print-and-play micro-module for 5e,https://deusexminima.itch.io/1-6-oozes-in-the-dark,,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
Isolation Story,Elushis,Can you endure isolation?,https://elushis.itch.io/isolation-story,Windows,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
"I'm Bored, Let's Explore (Mall)",thatguynm,A short game about hanging out and wandering a mall,https://thatguynm.itch.io/explore-mall,,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
Celestial Correspondence,lina wu,there are emails in heaven?!?,https://linaw.itch.io/cc,"Windows, macOS",23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
By the Author of Lady Windermere's Fan,Ed Turner,Desperate improvisation and egregious theatricality,https://eddlyt.itch.io/by-the-author-of-lady-windermeres-fan,,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
4-LEGGED-HEROINE,moustachelemon,A short-game by Sergio 'Trac' Eslava & Wolfgang Aktion,https://moustachelemon.itch.io/4-legged-heroine,Windows,23,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=23
