title,author,description,link,platforms,pg,example_download_link
Player Two Is Unprepared,Evan Saft,A satirical game of geek cred,https://saftware.itch.io/player-two-is-unprepared,,44,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=44
GODEATER,catabolism,"Explore divine carcasses, devour the weird, become the Other.",https://catabolism.itch.io/godeater,,44,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=44
Perspectrum,Vandalia Softworks,Puzzle Platformer,https://vandaliasoftworks.itch.io/perspectrum,"Windows, Linux, macOS",44,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=44
The Artifact,balou85,A solo cosmic horror RPG written for the Wretched & Alone game jam,https://balou85.itch.io/the-artifact,,44,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=44
Wretched Wasteland,Stuart W.,A solo journaling RPG set in a barren post-apocalyptic wasteland,https://stuartwatkinson.itch.io/wretched-wasteland,,44,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=44
VoltAge:Genesis,Golden Fish Entertainment,Freely explore a deadly wasteland as you uncover a plot to awaken an ancient evil.,https://golden-fish-entertainment.itch.io/volt-age-genesis,,44,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=44
The NPC with a Thousand Faces,Firgof,"The NPC with 1000 Faces, a Pen and Paper RPG Supplement",https://firgof.itch.io/the-npc-with-a-thousand-faces,,44,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=44
Sound Effects: Reptiles and more,Sound of Essen,"Snakes, Crocodile, Monitor, Bird, Frogs and Mammal SFX",https://sound-of-essen.itch.io/sound-effects-reptiles-and-more,,44,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=44
TTRPG Design Lenses,Nevarware,A deck of design lenses for designing and playtesting ttrpgs or other physical games,https://nevarware.itch.io/design-lenses,,44,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=44
Tangrams Deluxe,VerticalReach,A tangram is a Chinese logic puzzle where you must fit seven pieces into a target shape without any overlapping.,https://verticalreach.itch.io/tangrams-deluxe,Windows,44,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=44
QUACK ATTACK 1985: TURBO DX EDITION,ATTACK MOUNTAIN,Duckster doesn't give a damn about any one or any thing.,https://attackmountain.itch.io/quack-attack-1985-turbo-dx-edition,,44,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=44
THE GREY MAN,ATTACK MOUNTAIN,A cosmic journey through Tinder-Boone National Park.,https://attackmountain.itch.io/the-grey-man,,44,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=44
SOS: SPECIAL OPERATIVE STORIES,ATTACK MOUNTAIN,"These are the tense, action-packed stories of a special operative's past.",https://attackmountain.itch.io/sos-special-operative-stories,,44,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=44
Zeph,Prongt,,https://prongt.itch.io/zeph,Windows,44,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=44
Bubbles the Cat,Team Cats & Bears,A single button catformer,https://teamcatsandbears.itch.io/bubbles-the-cat,Windows,44,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=44
Fusion Shift,halvardo13,"You are an alien predator from the far corner of space, with the power of manipulating the will of your enemies.",https://halvardo13.itch.io/fusion-shift,Windows,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
SHNIPERS,Brenden Cameron,A competitive multiplayer game for 2-4 players where you fire bullets that bounce off everything!,https://brenden-cameron.itch.io/shnipers,"Windows, macOS",45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Electric Ghosts,greyorm,Electric Ghosts - a Sorcerer mini-supplement,https://greyorm.itch.io/electric-ghosts,,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
La Mancha - print and play edition,Pie For Breakfast Studios,Fight your friends one minute and declare love to them the next in this game based on Don Quixote!,https://totter87.itch.io/la-mancha,,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Bug Bounty,horrorcheck,,https://horrorcheck.itch.io/bug-bounty,,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Lizzi Crossing,Eva Lee,Find the exit in this Nonogram meets Minesweeper puzzle game.,https://evalee.itch.io/lizzi-crossing,Windows,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
LONGSHIP: A VESSEL RPG,sehyeager,A game of teamwork and voyagers upon the sea,https://sehyeager.itch.io/longship,,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Nelly Cootalot: Spoonbeaks Ahoy!,Application Systems Heidelberg,Nelly Cootalot is the stupidly named pirate adventurer with a heart of gold.,https://ashgames85.itch.io/nelly-cootalot-spoonbeaks-ahoy,"Windows, Linux, macOS",45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Slime-San Arcade Music,EonNomad,3 of the Slime-San Arcade music tracks with a bonus!,https://eonnomad.itch.io/slime-san-arcade-music,,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Pillars of Dust,chet_stead,A lighthearted retro RPG with two intertwining storylines,https://chet-stead.itch.io/pillars-of-dust,Windows,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Lifter -8bit Cyber Platformer Pack,Shoehead,NES-style assets for a cyberpunk platformer,https://shoehead.itch.io/lifter-8bit-cyber-platformer-pack,,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Crazy Cultists: The Devilishly Fun Game For The Whole Family!,Rocket House Games,"A quirky, fast-paced, competitive card game where 3-6 players race against each other to summon The Dark One!",https://rockethousegames.itch.io/crazy-cultists,,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
GRINDSTONE (Original Game Soundtrack),samwebster,Music from the Apple Arcade game Grindstone,https://samwebster.itch.io/grindstone-original-game-soundtrack,,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Hooks And Shotguns,FifthEdgeStudios,,https://fifthedgestudios.itch.io/hooks-and-shotguns,,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Campers & Counselors (A Lasers & Feelings hack),TwoPancakes,Campers & Counselors (A Lasers & Feelings hack),https://twopancakes.itch.io/campers-and-counselors,,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Crystal Towers 2,DavidXN,A huge platform adventure to restore the world's music,https://davidxn.itch.io/crystaltowers2,Windows,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Zepball Deluxe,blainekyle,Simple game I made in my free time fifteen years ago.,https://blainekyle.itch.io/zepball,,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Affinity,Bold Brush Games,"Affinity is a short, relaxing, minimalist puzzle game.",https://boldbrushgames.itch.io/affinity,Windows,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Sankalpa,MakeMoreLove,Chill music,https://makemorelove.itch.io/sankalpa,,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Obachan Panic!,flyaturtle,The TTRPG where grandmas and aunties save the world!,https://flyaturtle.itch.io/obachan-panic,,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Costume Fairy Adventures,Penguin King Games,A tabletop RPG about fairies. In costumes. Having adventures. (Fairies are not good at creative titles.),https://penguinking.itch.io/cfa-core-rulebook,,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Analog Zine Issue 1-9,Analog Fanzine,All the issues so far,https://analogzine.itch.io/analog-zine-issue-1-9,,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Dancing with Demons,Nat Quayle Nelson,"Essays at the intersection of Dance, Music, and Video Games",https://nqn.itch.io/dancing-with-demons,,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Dee Dum (Computer),Eric Guadara,A simple 2D puzzle platformer.,https://eeease.itch.io/dee-dum,"Windows, Linux, macOS",45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
I Think,Nat Quayle Nelson,Short story about a woman forced to live with a computer AI therapist.,https://nqn.itch.io/i-think,,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Catacombs 1: Demon War,SimProse Studios,A unique RPG/Adventure with randomized items and a gripping storyline.,https://simprosestudios.itch.io/catacombs-1,Windows,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Dragon's Grave: Driven by Bids,Tim Bannock Publishing,A diceless tabletop RPG about legendary characters exploring living dungeons formed from the corpses of dragons.,https://timbannock.itch.io/dragons-grave-driven-by-bids,,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Scrapper,Ghostbolt Games,"Scrapper is a free roaming, objective based, rogue-lite space flight game",https://ghostboltgames.itch.io/scrapper,Windows,45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
PuPaiPo Space Deluxe,BolHut,Hop into your spaceship and battle waves of opponents to find the legendary space pizza! Now 100% more Deluxe than ever!,https://bolhut.itch.io/pupaipo-space-deluxe,"Windows, Linux",45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Solar Collector,emilyp,A game where you sell energy,https://emilyp.itch.io/solar-collector,"Windows, Linux, macOS",45,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=45
Guitar Fretter,Rob Stenzinger,Memorize the note positions guitar or bass! Match the fretboard to the music-note creatures to earn points and bonuses!,https://robstenzinger.itch.io/guitar-fretter,"Windows, macOS",46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Ithaca in the Cards,ehronlime,A blackjack story game of doomed travellers,https://ehronlime.itch.io/ithaca-in-the-cards,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
"catharsis and shit (or, from which lilacs bloom)",quinnntastic,a collective feverdream,https://quinnntastic.itch.io/catharsis-lilacs,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
The Frost Papers - Ten Games to Play in the Dark,Arcana Games,"""The Ouija Board of Roleplaying Games""",https://arcanagames.itch.io/the-frost-papers,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Meridian,C.W. Griffen (he/him),A Story Game of Journeys Wondrous and Fantastical,https://cwgriffen.itch.io/meridian,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
VIDEOSTORE - A Monster of the Week Double Feature,SinisterBeard,Two 80s VHS inspired mysteries for Monster of the Week,https://sinisterbeard.itch.io/videostore,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
One Last Fight,superrobotbear,Your last adventure together.,https://superrobotbear.itch.io/one-last-fight,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Space Mayhem,Chronic Vagrant,,https://chronic-vagrant.itch.io/space-mayhem,Windows,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Secret Ingredients,Steffie de Vaan,A game about soup,https://steffie-de-vaan.itch.io/secret-ingredients,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Penicillin Issue #1,Micah Anderson,Weird RPG Zine,https://micah-anderson.itch.io/penicillin-issue-1,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Our Hero Neighbors,Jamie O'Duibhir,"A game of community, collaboration, and cooperation.",https://jamieoduibhir.itch.io/ourheroneighbors-rpg,"Windows, Linux, macOS, Android",46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Saudade,Naive Star,A cozy game about rediscovering the past.,https://naive-star.itch.io/saudade,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
"Words, Wilting",Adelaide Glenn Rieck,A 2 Player Game of a Secret Love and Communication Wilting,https://ill-omens.itch.io/words-wilting,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
歸妹 Returning Maiden,WuDeRPG,Partner Game inspired by Legends,https://wuderpg.itch.io/returning-maiden,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Combed Clap of Thunder,emosludge,Comic collection exploring human emotion and isolation.,https://emosludge.itch.io/combed-clap-of-thunder,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Trash wars,pestogames,Trash your enemy!,https://pestogames.itch.io/trash-wars,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Atomic Robo: The Roleplaying Game,evilhat,A Fate-powered  tabletop RPG based on the popular Atomic Robo graphic novels and webcomic.,https://evilhat.itch.io/atomic-robo-the-roleplaying-game,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Cats are Liquid - A Better Place,Last Quarter Studios,A 2D platformer about a liquid cat and her friends.,https://lastquarterstudios.itch.io/cats-are-liquid-a-better-place,"Windows, Linux, macOS",46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Those Spacecrafts,DaGammla,A fun acrade shooter,https://dagammla.itch.io/those-spacecrafts,Windows,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
High Fructose Hyperspace,Axes&Orcs,Science-Fantasy Mini-Setting & Adventure,https://axesorcs.itch.io/high-fructose-hyperspace,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Laika,Rosethorn,Her emotions are stars. We are a constellation.,https://brierosethorn.itch.io/laika,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Swords Pack x6,georgeC,The pack contains 6 types of swords,https://georgec.itch.io/sword,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
inter-view (original soundtrack),Megan Carnes,a collection of music from the game,https://megancarnes.itch.io/inter-view-soundtrack,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
"In Space, No One Can Hear You Feel",Malhidael,A GMless 2 player game to be played sitting next to your partner.,https://malhidael.itch.io/in-space-no-one-can-hear-you-feel,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Project MALLOW,Aggressive Combustion,2D puzzle platformer about a sentient marshmallow  tasked with launching and sticking his way across 100+ brutal levels.,https://aggressive-combustion.itch.io/project-mallow,Windows,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Grime & Gaslight,Nekros Arts,Victorian Era Horror Game,https://nekros-arts.itch.io/grime-gaslight,"Windows, macOS",46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Anomalies,Schmidt Workshops,The Generative Art Game,https://schmidt-workshops.itch.io/anomalies,Windows,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Year after Year,BlackArmada,"Family drama through decades of social, political and technological change.",https://blackarmada.itch.io/year-after-year,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Record Store Nightmare,hotseatgames,The dead have risen... and they want music!,https://hotseatgames.itch.io/record-store-nightmare,Windows,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Na Escuridão (In the Darkness),Minakie,A system-neutral adventure for role-playing games,https://minakie.itch.io/na-escuridao,,46,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=46
Hollytech & Jollymancy,magical-girl-kyra,A lighthearted game of Christmas adventures,https://magical-girl-kyra.itch.io/hollytech-jollymancy,,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Captain MaCaw,scottige,Pixel platform adventure....with Pirates!,https://scottige.itch.io/captain-macaw,,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Scratch's Sc0re,NinjaHELL! Productions,It's Not About Winning. It's About Making Everyone Else Lose.,https://ninjahell.itch.io/scratchs-sc0re,,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
The Lost Art of Innkeeping,seaphoenix,"Having inherited Cascade Manor, you decide to convert it into an inn. But is there more to the manor than meets the eye?",https://seaphoenix.itch.io/lostart,Windows,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
The Morrison Survival Game,JonJonGamesOfficial,,https://jonjongamesofficial.itch.io/the-morrison-survival-game,Windows,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
BALL BUSTER,JOSEPH QUESTED,"""QUITE FUN!"" - Joseph Quested",https://josephquested.itch.io/ball-buster,"Windows, Linux, macOS",47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Binary Heresy,mercurywave,Infinite loot-driven boss rush,https://mercurywave.itch.io/binary-heresy,Windows,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Campfire Cooking,Hawkes,A puzzle game about relaxing moments in nature as you prepare meals over a warm fire.,https://hawkes.itch.io/campfire,Windows,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Mnemonic: Found in the Grey,Dee Pennyway,"A short map-making game, made for friends in need.",https://mnemonicrpg.itch.io/found-in-the-grey,,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Wanderlust,Star West,A Storytelling Game about Saying Goodbye,https://starwest.itch.io/wanderlust,,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Solitaire,jeeyonshim,"a collection of solitaire games for you, the player",https://jeeyonshim.itch.io/solitaire,,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
At the Monarch's Gate,Nyessa,A game about the weapons we carry and the stories they hold.,https://nyessa.itch.io/at-the-monarchs-gate,,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Blaster Bunny +,powergames1142,A post apocalyptic roguelike platform game!!!,https://powergames1142.itch.io/blaster-bunny,Windows,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Asteroid Farmer,Allicorn,Dodge big asteroids. Collect and deploy turrets. Scoop up the little bits.,https://allicorn.itch.io/asteroid-farmer,Windows,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Way With Worlds Book 2: Details And Discussion,SteveWrites,A guide to worldbuilding,https://stevewrites.itch.io/way-with-worlds-book-2,,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
MELWAFF - My Exciting Life With a Fantasy Foreigner!,ARBco,"A heartwarming, humorous tabletop storygame where fantasy collides with normalcy.",https://arbco.itch.io/melwaff,,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Bear-ly There,Pale Moon Games,"Help Barris bulk up for Winter, we are going to need a lot of food!",https://palemoongames.itch.io/bearly-there,"Windows, macOS",47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
"beneath the ergosphere, or:",quinnntastic,an inevitable solo feverdream,https://quinnntastic.itch.io/beneath-the-ergosphere-or,,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Gambol,HyperFunk,"A wall-hopping, ceiling-slapping jaunt of a platformer!",https://hyperfunk.itch.io/gambol,Windows,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
In Another Life,Lauren Bryant-Monk,A game about meeting your love from a past life,https://starvingsoubrette.itch.io/in-another-life,,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Starcats,Symptomatic Productions,"Cooperation is a strategy, not a requirement. Make temporary allies, break promises, and watch out for backstabbers",https://symptomatic.itch.io/starcats,Windows,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Over Run,Blazing Sword Entertainment,How many can you save?,https://blazingsword.itch.io/over-run,Windows,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
A Duet of Steel,Adrian Thoen,A tabletop roleplaying game of long term rivalries for two players.,https://adrian-thoen.itch.io/duet-of-steel,,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Praxis Arcanum,praxisarcanum,TTRPG where your actions shape who you become,https://praxisarcanum.itch.io/praxisarcanum,,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Flappy AirShip GF/X Asset Pack,Mike,Fantasy AirShip GF/X Kit,https://pixelbitsnbytes.itch.io/flappy-airship-gfx-asset-pack,,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
The Land of Pán-gǔ 盤古之地,Silent Minstrel,A neolithic mythical China adventure,https://kittymaverick.itch.io/project-pangu,,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Cluster Gun,Kid on Fleek,Physical puzzle platformer with GUNZ,https://kid-on-fleek.itch.io/cluster-gun,Windows,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Jet Buster,JackDarx,90s Anthro Bullet Hell Action,https://jackdarx.itch.io/jet-buster,,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Darkest Wave,duckmanSD,Darkest Wave is a retro shoot-em up done in bright colors and a unique style.,https://duckmansd.itch.io/darkest-wave,"Windows, Android",47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Pictassembler,ActiveUP Games,An engineering puzzle game where you build pixelart images one block at a time,https://activeupgames.itch.io/pictassembler,Windows,47,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=47
Block Out,Maddykun,A flashy top down shooter with relaxing music.,https://maddykun.itch.io/block-out,Windows,48,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=48
I Have A Vision,Mars B.,"A game about building, building, building...",https://disabledpaladin.itch.io/i-have-a-vision,,48,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=48
Ships That Pass,Ash Cheshire,A Game About Spaceships With Crushes On Each Other,https://ashcheshire.itch.io/shipsthatpass,,48,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=48
Camp Flying Moose for Girls of All Kinds,Alicia Furness,A wholesome supernatural summer camp game,https://afurness.itch.io/camp-flying-moose,,48,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=48
Canal Goons,Michael T Lombardi,A hack of Tunnel Goons for playing as Pentolan Gondolieri,https://michaeltlombardi.itch.io/canal-goons,,48,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=48
Space Goblins!,Viditya Voleti,A Game of Cosmic Goblin Mayhem,https://vidityavoleti.itch.io/space-goblins,,48,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=48
LA Hallucination,Rosie 🌹,a dream-like TTRPG for 2 players based on the album E•MO•TION by Carly Rae Jepsen,https://t0urmaline.itch.io/hallucination,,48,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=48
Kings and Pigs - Source Godot Code,César León,Demonstration of the mechanics for the game of Kings and Pigs.,https://in3mo.itch.io/source-code-kings-and-pigs,,48,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=48
"Satan, Pay My Rent!",Draconick,"A rules-lite TTRPG where the rent is due, and only Satan can help you.",https://draconick.itch.io/satan-pay-my-rent,,48,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=48
Mnemonic™,Pablo Lavín,Shrink long texts to create shorter documents that are easier to memorize!,https://pablolavin.itch.io/mnemonic,"Windows, Android",48,https://itch.io/bundle/download/jfQZperdE2sgwxLLjex7TxqJKIXFxDWieWC3_JlO?page=48
